id	title	youtube_id	youtube_id_original	duration	hidden
1575	"Podmnožina, vlastní podmnožina a nadmnožina."	1wsF9GpGd00	""	272	f
1576	Univerzální množina a doplněk množiny	GVZUpOm3XUg	""	386	f
1577	"Rozpětí, rozptyl a směrodatná odchylka"	E4HAYd0QnRc	""	754	f
1581	Tři panny při pěti hodech mincí	udG9KhNMKJw	""	412	f
1582	Úhel mezi dvěma vektory	5AWob_z74Ks	""	1511	f
1583	Vzorec pro inverzní matici  2x2	eEUK_ThrHuQ	""	1100	f
1587	Arrheniova definice kyselin a zásad	Y4HzGldIAss	""	470	f
1589	Dieta o nízkém obsahu soli	54c_oPpTTP8	""	409	f
1590	Ateroskleróza - část 1	1qifvZnpKjU	""	774	f
1593	"Rafael, Zasnoubení Panny Marie, 1504"	H_Guv2Mk1E0	""	304	f
1597	Vzdálenost pro vzlet Airbusu A380	fQt69_Q2CTw	""	330	f
1598	Mozek po žonglování	WGGwI26pwp8	""	81	f
1599	"Khan Academy na Marlborough School v Los Angeles, CA"	7D6urvlVjJ4	""	331	f
1600	Sal Khan na CNN Starting Point	-BHdJBwmdCU	""	224	f
1601	Skupenství - pokračování	WenwtcuqOj8	""	525	f
1603	Vlastnosti umocňování 5	4jhG7g5qgO0	""	171	f
1604	Hitler a nacisté nastupují k moci	EtZnPoYbRyA	""	716	f
1605	"Arterioskleróza, Arterioloskleróza a Ateroskleróza"	_T60pBGcoQU	""	558	f
1606	Celková konečná rychlost střely	sTp4cI9VyCU	""	473	f
1607	Určení posunu tvaru	ZhROXmbUVKE	""	46	f
1609	Tropomyosin a troponin a jejich úloha v regulaci svalové kontrakce.	LiOfeSsjrB8	""	562	f
1611	Využití vlastností logaritmů - mocnina	Pb9V374iOas	""	289	f
1613	Trojúhelníková nerovnost	KlKYvbigBqs	""	352	f
1614	"Raphael, Aténská škola,  1509-1511"	Smd-q44ysoM	""	642	f
1618	Hypertenze - dělení a příznaky	8aeivxR1GDc	""	506	f
1619	"Následník Bernarda Daddiho - The Aldobrandini Triptych, 1336"	TKfJ2444F6s	""	268	f
1622	Co je to mýdlo?	9-u4zP5s9is	""	312	f
1623	Co je hypertenze?	FBoYigdnLKQ	""	429	f
1628	"Odhad pravděpodobnosti, že padne 7"	L1_OqQmMEMo	""	58	f
1629	Zábava s Punnettovým čtvercem	D5ymMYcLtv0	""	1516	f
1630	Fotosyntéza: Světelné reakce  1	GR2GA7chA_c	""	1216	f
1631	Francouzská revoluce 4	KYoB2mjNdr0	""	1008	f
1632	Fotosyntéza: světelné reakce a fotofosforylace	yfR36PMWegg	""	1131	f
1633	Napoleon a války Čtvrté koalice	O3HxPDH-s7w	""	978	f
1635	Řešení racionálních rovnic 1	Yaeze9u6Cv8	""	253	f
1636	Zápis výrazů 3: cvičení př.3	zaGUlwslGGg	""	44	f
1637	Stechiometrie -  klíčová složka	rESzyhPOJ7I	""	904	f
1638	Ramesses II	PXUKfJ4XDk4	""	574	f
1639	"San Vitale, Ravenna"	It3i-dKusIM	""	618	f
1640	Sal Khan u Pierse Morgana	E8Yt7SuJ558	""	99	f
1641	Khan Academy na PBS NewsHour.	4jXv03sktik	""	156	f
1642	Důchodové obligace v Illinois	Tczu_dvVuuk	""	450	f
1643	Napoleon a války První a Druhé koalice	OzyH-1p9nAg	""	799	f
1644	Funkční předpis a funkční hodnota	Id6UovYjd-M	""	59	f
1645	Doplnění na čtverec s proměnnou	VvuuRpJbbHE	""	202	f
1646	"Masaccio, Peníz daně, 1427"	oDPNSPbjzQ8	""	484	f
1647	"Gian Lorenzo Bernini, Katedra svatého Petra, 1647-53"	z-yC6Owcg7g	""	211	f
1648	Navrhování mostů (a jejich destrukce!) 2. část	KBOGRxV49MQ	""	271	f
1650	Úvod do buněčného dýchání	2f7YwCtHcgk	""	859	f
1651	Špatné cvičení	IY7fQq49gx8	""	56	f
1652	"Temperament, dědičnost, geny"	4dcGgUrkttY	""	568	f
1653	Studie dvojčat a adopcí	PzUKDqHGRUQ	""	1200	f
1654	Interakce genů a prostředí	sMyZO9YDlk8	""	269	f
1655	Dědičnost	m0T2miip8jo	""	401	f
1656	Regulační geny	rs6UkVaOPzo	""	479	f
1657	Úvod do evoluce na příkladu člověka	Me_041nrRZk	""	301	f
1658	Lineární homogenní rovnice druhého řádu 1	UFWAu8Ptth0	""	585	f
1659	"Michelangelo, Laurentinská knihovna, 1524-71"	tUOKkeEOkXk	""	478	f
1660	Koeficient determinace	lng4ZgConCM	""	761	f
1661	"Bosch, Triptych Poslední soud, 1504-08"	Ea6qS3nuvng	""	532	f
1662	"Pozzo, Kaple sv. Ignáce, Il Gesu, Řím (objednáno v roce 1695)"	A3vkqYgJ93c	""	228	f
1666	Zemědělská revoluce	Z_P5rqxeBVA	""	641	f
1667	Vztah mezi pKa a pKb	3Gm4nAAc3zc	""	873	f
1669	"Delacroix, Sardanapalova smrt, 1827"	iDBJK0y8vb0	""	223	f
1670	"Egon Schiele, Sedící mužský akt (autoportrét), 1910"	croM4PvOdbM	""	180	f
1671	"Rembrandt, Dívka u okna, 1645"	xSixUm1cXSw	""	170	f
1672	TICE ART 1010  renezační umění	kzhuZmzoX5o	""	626	f
1673	"Lucian Freud, obraz ""Standing by the Rags"", 1988-89"	Nb6EQUS8hDo	""	225	f
1675	"David, Liktoři přinášející Brutovi mrtvoly jeho synů, 1789"	UQiNvDOJi0c	""	254	f
1676	Futurismus	JHul281Kmtk	""	686	f
1677	MoMA a abstraktní expresionismus	qh10-sfZNJE	""	314	f
1678	Interview Salmana Khana v NPR show On Point	Tz2H8dMMwi0	""	2870	f
1679	Detailnější analýza fiskálního útesu	QwvJ6z49m-c	""	920	f
1680	"1913 | Napětí,  Lois Weber a Phillips Smalley"	ARysRxZJmaA	""	163	f
1682	"Campin, Mérodský oltář, 1425-28"	WdDzs70Txjs	""	347	f
1684	Umělecké pojmy v akci: Emulze	GpBD_1pT_mw	""	59	f
1685	Veristické mužské portréty	T0fq3XFfxrY	""	180	f
1686	Kolik aut se vejde na parkoviště?	MZEbWGhxEJE	""	126	f
1688	TICE ART 1010:  Umění starého Řecka a Říma	XdXXK_PTkUU	""	437	f
1689	Allende a Pinochet v Chile	Um92GZLCQ_Q	""	901	f
1690	Centrální dogma molekulární biologie	Q_WRFw8KQk4	""	263	f
1691	Úvod do metakognice	SE5W3gN_N7s	""	42	f
1693	Teorie konfliktu	LPYTndFFTko	""	278	f
1695	"Brunelleschi, Kopule dómu Santa Maria del Fiore, 1420-36"	TQ8F_yPwqzA	""	352	f
1696	Faun Barberini (spící satyr)	KQ63wu7lsXo	""	358	f
1697	Nestranný odhad rozptylu	KkaU2ur3Ymw	""	584	f
1698	Erechtheion: Karyatida a iónský sloup	X872rmThCF8	""	254	f
1699	Parthenon: Vlys s motivem panathénajského průvodu	KzZF1lP4Rbk	""	322	f
1700	Pravidla pro mocniny - část 1	kITJ6qH7jS0	""	583	f
1701	Gallino mauzoleum	yvnr0wnmoGY	""	488	f
1703	Simulace: jak získat nestranný odhad rozptylu	0QS4VHPV4JA	""	270	f
1706	Úvod do Dopplerova jevu	dc7l7Qqa8xk	""	637	f
1707	Skalární součin a délka vektorů.	WNuIhXo39_k	""	550	f
1708	Násobení jednočlenů - příklad	ssY1dFl7d30	""	65	f
1709	Výpočet přirozeného logaritmu	r0eFSS8CN-Q	""	69	f
1710	Posouvání mnohoúhelníků	u9B-dV6r6rU	""	65	f
1711	Znaménko diskriminantu	XUvKjC21fYU	""	299	f
1712	Leonarda da Vinci's - Dopis Vévodovi z Milána	URcpchlTNBY	""	197	f
1713	"Mykény: ""Palác"" a kruh šachtových hrobů"	S7HJB0PtiW0	""	253	f
1714	Vzestup Hitlera a nacistů	QCkn5bu8GgM	""	667	f
1715	Řešení slovních úloh 4	5EdbPz1ZVn0	""	605	f
1716	Modrý zloduch	OC0oM6_O8QM	""	119	f
1717	Eriksonův psychosociální vývoj	SIoKwUcmivk	""	883	f
1718	Mark Rothko	JPoQeuWybIo	""	337	f
1719	Zjednodušování jednočlenů	4Eax48gDg9g	""	56	f
1720	Druhy indiferenčních křivek	kJ43GdU5Uzc	""	349	f
1721	Ištařina brána	U2iZ83oIZH0	""	410	f
1722	"Giacometti, Náměstí, 1948"	6pSOOgJz44o	""	447	f
1724	"Tromby, emboly a tromboembolie"	h0207xMD6b8	""	304	f
1725	Předčasná puberta	XhYQYVQq6K0	""	628	f
1727	Příprava papyru pro výstavu	q0zlBUbcWWQ	""	138	f
1728	Technologie v první světové válce	4bmPvB15aYU	""	485	f
1729	"Henri Matisse, Přepych, klid a potěšení, 1904"	7d6S8y2kYSg	""	206	f
1731	Homeostáza	rSBbnHLR_cg	""	220	f
1732	Horninový cyklus	pm6cCg_Do6k	""	272	f
1733	"Donatello, Svatý Marek, 1411-13"	A8GQfq3U96M	""	335	f
1734	Křivkový integrál a vektorové pole	t3cJYNdQLYg	""	1007	f
1735	Směrodatná chyba průměru	J1twbrHel3o	""	915	f
1739	Rozhovor Salmana Khana v pořadu rádia NPR All Things Considered (28.12.2009)	po3DAsr6mDE	""	476	f
1740	Kdy je funkce kladná nebo záporná	eDv7dk9uNmM	""	70	f
1741	Čtení ze sloupcových grafů 1	9YjXGLWMvCM	""	52	f
1742	Napoleon donucen odstoupit	CH6FQhlZn6k	""	982	f
1743	"Khan Academy na KIPP Bridge v Oaklandu, CA NC4T"	9NVQsQLPOqc	""	254	f
1744	Kalifornská reportáž o Khan Academy (červen 2011)	rpPbt8EOf00	""	294	f
1745	Van der Waalsovy síly	8qfzpJvsp04	""	699	f
1747	"Sklenice, kytara a láhev,  Pablo Picasso, 1913"	-jXFckR2yoY	""	129	f
1748	Neobvyklé oxidační stavy kyslíku	R2EtXOoIU-E	""	255	f
1749	"Franz von Stuck, Hřích, 1893"	muJatqh6wRM	""	192	f
1750	"Parmigianino, Madona s dlouhým krkem, 1530-33"	suIUUGdNyWk	""	284	f
1751	"Leonardo,Panna a dítě se sv. Annou a sv. Janem, 1499-1500"	L4F2lgyi7FA	""	244	f
1752	Příklad: závislé a nezávislé proměnné	0eWm-LY23W0	""	60	f
1753	Rozdělení výběrového průměru 2	NYd6wzYkQIM	""	800	f
1754	Organela	Ogxpuq-qIW0	""	314	f
1755	"Bernoulliho rovnice, 4. část"	HnfBFeLunk4	""	320	f
1756	Zrození ústavy USA	Rk8dCnKIfP4	""	763	f
1757	Co to znamená kupovat firemní akcie - verze 2	98qfFzqDKR8	""	827	f
1758	Tvorba sloupcových grafů	woUQ9LLaees	""	67	f
1759	Parciální derivace	1CMDS4-PKKQ	""	671	f
1760	Přímá úměrnost (příklad)	jNUz0P5MG9M	""	63	f
1763	Shodnost úseček	bJF9R8_-0O0	""	61	f
1764	Minimalizování čtvercové chyby regresní přímky (část 3)	u1HhUB3NP8g	""	654	f
1765	Nevychýlený odhad rozptylu (simulace)	F2mfEldxsPI	""	286	f
1766	Systematické pojmenování isobutylové skupiny	Xw1CMTXQGPY	""	173	f
1767	Grafické zobrazení funkce úměrnosti (příklad)	R32xBmxXj2E	""	71	f
1770	PV-diagramy a objemová práce	M5uOIy-JTmo	""	924	f
1773	Elektrody a napětí galvanického článku	m0SFJt_0v28	""	273	f
1774	Vyzkoušejte si stanovení oxidačních stavů	M7PnxSQedkM	""	267	f
1775	Jak vytvořit krabicový graf s vousy	09Cx7xuIXig	""	498	f
1777	Sčítání lomených výrazů	w7NhLkQynS8	""	164	f
1779	Rovnice ideálního plynu - příklad 4	Osl6HEDZZ-E	""	304	f
1781	Versailleská smlouva a Německo detailněji	TmFET3F64pE	""	380	f
1782	Úvod do redox reakcí	OE0MMIyMTNU	""	654	f
1785	"Nicolas Poussin, Et in Arcadia Ego, 1637-38"	dgsogHXtwyA	""	123	f
1786	Revoluce v Latinské Americe	kjAjlkzkvBU	""	770	f
1787	"Bernoulliho rovnice, 5. část"	xlJYYM5TWoA	""	467	f
1788	Cvičení na interpretaci grafu	YyjpeoxdUXc	""	143	f
1789	Kolik má rovnice řešení?	qsL_5Y8uWPU	""	327	f
1790	Napětí	zqGvUbvVQXg	""	536	f
1791	Zjišťování funkční hodnoty z grafu	uaPm3Tpuxbc	""	83	f
1792	Starověká Mezopotámie	EUGCai8y2Uw	""	686	f
1793	Lineární transformace	4PCktDZJH8E	""	833	f
1795	Lineární algebra: Množina řešení Ax=b	1PsNIzUJPkc	""	994	f
1796	Zjišťování chybějícího algebraického kroku	RXgj09NXNWo	""	114	f
1797	Příklad rovnice s absolutní hodnotou	UvtWf4TVawE	""	290	f
1798	Nervové synapse	Tbq-KZaXiL4	""	954	f
1800	Trávení	v2V4zMx33Mc	""	1008	f
1801	Autonomní a somatický nervový systém	ye28W_OygOw	""	228	f
1802	Astma	SGKHQqHXmpQ	""	280	f
1804	"Život, svoboda a sledování osobního štěstí"	S7SnU8ujfwM	""	355	f
1805	Důkaz Cauchyho-Schwarzovy nerovnosti	r2PogGDl8_U	""	1016	f
1807	Inverzní funkce (příklad 3.)	Bq9cq9FZuNM	""	455	f
1808	Desetinná čísla na číselné ose (příklad)	w23DzA68KPE	""	75	f
1809	Kapitalismus a socialismus	Uu-5ofhxOX8	""	236	f
1810	Příklad: Zjištění stechiometrického vzorce neznámé sloučeniny	FycJ8X67xEU	""	1005	f
1811	Normálový vektor z rovnice roviny	gw-4wltP5tY	""	598	f
1813	Určování funkcí	lEhf75ma7Ww	""	76	f
1814	Zaběhnutá vzdálenost za týden	HL1wuw_k984	""	212	f
1815	"François Boucher, Venuše utěšující miláčka, 1751"	OSP1o2Zsbts	""	127	f
1817	Různé způsoby jak napsat 1 jako zlomek	dviyBH3pOk8	""	226	f
1822	Minimalizování čtvercové chyby regresní přímky (část 4)	8RSTQl0bQuw	""	258	f
1824	Édouard Manet - Slivovice	K3XTsNlcDS8	""	156	f
1827	"Islám, korán a pět pilířů.  A to vše bez hádek v komentářích!"	3M8bwwafMxY	""	741	f
1829	Proč bylo zemědělství tak významné	1KU-NNJ3Hj4	""	603	f
1830	Jaký byl život prvních lidí?	VvGcrCV_aLw	""	653	f
1831	Život na Zemi	UzJVlovYKY8	""	178	f
1832	Totální (úplný) odraz	WRuatAcd2WY	""	475	f
1833	"Gordon Bunshaft - Skidmore, Owings and Merrill, Lever House"	g3LBmyq-J9s	""	237	f
1835	Huneferův papyrus	WceVwMdN0eE	""	460	f
1838	Endoplasmatické retikulum a Golgiho tělísko	6UqtgH_Zy1Y	""	700	f
1839	Taxonomie a Strom života	oHvLlS_Sc54	""	761	f
1840	Oprava k videu o sodíkovou-draslíkové pumpě	ye3rTjLCvAU	""	408	f
1841	Rozptyl rozdílu náhodných proměnných	rLdoKZ7w0xI	""	647	f
1842	Příklad ze spektrofotometrie	VqAa_cmZ7OY	""	763	f
1845	Vytváření ekvivalentních zlomků (grafické)	-YpEkExjq2E	""	252	f
1847	Sčítání výrazů	HB52UTcAv0g	""	74	f
1848	"Řešení rovnic a nerovností pomocí dosazování, příklad 2"	xG_XJ2ywi6M	""	76	f
1849	Komplexní kořeny charakteristického polynomu 1	6xEO4BeawzA	""	628	f
1850	Mezník 1: Velký třesk	f3nJOCfkerI	""	120	f
1852	Čím se zabývá biologie?	Ctsy3_kzcvY	""	355	f
1853	Otočení (rotace) úsečky kolem počátku - příklad	sQfsql8BPy0	""	77	f
1855	Operantní podmiňování: Vrozené vs. naučené chování	bGpw7NeXyBc	""	565	f
1856	Diskriminant	i7idZfS8t8w	""	992	f
1857	Khanova škola v Los Altos	eJQzBJ6DtoY	""	438	f
1858	Khan Academy: Škola budoucnosti	VynMS1jxBn4	""	131	f
1859	Marina Abramović: Tělo jako prostředek	OUrwdqwzqMU	""	101	f
1860	Základy míry nezaměstnanosti	9DGbDx5xQNo	""	578	f
1861	Struktura středověkého rukopisu	HKBJkf2xbqI	""	129	f
1862	Korunovační plášť	JOkEfbaaK-o	""	247	f
1863	Konzervace: René Magritte - Falešné zrcadlo.	-bX9cFGKm1o	""	80	f
1864	Umělecké pojmy v akci: Špachtle	ajeETSrukxY	""	36	f
1865	"Umělecké pojmy v akci: Barvy lomené bílou, černou a šedou"	q7STpNRwzzc	""	58	f
1866	Imperialismus	cFbMqzDSVVg	""	777	f
1867	Pozadí a úvod do Deklarace nezávislosti Spojených Států	er1L9BB6UoE	""	518	f
1868	"Jacopo Tintoretto, Poslední večeře,  1594"	YhsjS5CtCTE	""	296	f
1869	Daně jako nástroj fiskální politiky	BRXBCxKjiK8	""	160	f
1870	"Zásoba peněz M0, M1 a M2"	_LPh72gx6GE	""	604	f
1871	Další příklad zápisu zlomku jako desetinného čísla	iYVi_YVOyvs	""	373	f
1873	Konzervace starých kreseb mistrů: Snaha o nalezení rovnováhy	Qw6NOFJCI8Q	""	250	f
1874	Renesance: Jak to tehdy bylo?	VMtXfhvQRTo	""	658	f
1876	Kovariance a regresní přímka	ualmyZiPs9w	""	908	f
1877	"Hitler; Pivnicový puč"	5qWI2pEv0wg	""	384	f
1878	Socha císaře Augusta	3i8iou6tXqY	""	293	f
1881	Krátér	hfu1LZ8LTU0	""	267	f
1882	Mezní příjem pod průměrnými celkovými náklady	ni0TL4pXG5w	""	355	f
1883	Motivace pro termínované obchody.	iyrOGvbSS2U	""	161	f
1884	"Jasper Johns, Vlajka, 1954-55"	9bWJt2hjBH0	""	365	f
1888	Slovní úloha se zápornými čísly 1	Oo2vGhVkvDo	""	262	f
1889	Invertování matice 2x2 (část 1)	iUQR0enP7RQ	""	855	f
1891	Další příklad odečítání desetinných čísel na setiny	MufbvU4tGh8	""	113	f
1892	Více o Nashově rovnováze	ewu_7Dmj_18	""	391	f
1893	Redoxní reakce mezi zinkem a mědí	wVMe8ZmCZo0	""	301	f
1894	"Georgia O'Keeffe, The Lawrence Tree, 1929"	wQq2xOs2BYU	""	156	f
1895	Specializace v komparativní výhodě a zisky z obchodu	xx9xNJlPOJo	""	536	f
1896	Úvod ke swapům úvěrového selhání	ccaCl1GKdJ0	""	200	f
1897	Globalizace I	xFHh89QTRSE	""	681	f
1901	Oxidace a redukce z biologické perspektivy	orI2m6IarJg	""	809	f
1902	Parabola zadaná vrcholovou rovnicí	7QMoNY6FzvM	""	196	f
1904	"Fixní, variabilní a mezní náklady."	bBQVaRnHqLs	""	709	f
1905	Deflátor HDP	L-0LuSw2bTM	""	388	f
1906	"Čína drží svou měnu stabilní, ale diverzifikuje vlastnictví"	4aNoZjAhSr8	""	256	f
1907	Umělecké pojmy v akci: Terpentýnový lept	fsaRisPpzjU	""	37	f
1908	Umělecké pojmy v akci: Skvrny	0OrF-ls7wmM	""	51	f
1909	Elektrotonický a akční potenciál	kY8FEq0teOs	""	618	f
1910	Bitcoin - Co to je?	EA0LkCkvUeU	""	548	f
1911	Saltatorní vedení v neuronech	ikFUv-gdNLQ	""	668	f
1912	Globalizace II - Je dobrá nebo špatná?	ySDcYZEcxcQ	""	792	f
1913	"Sinaj, Palestina, Mezopotámie: vojenská tažení 1. světové války"	L3Ka3oRD8G8	""	593	f
1914	Bitcoin - Přehled	Y-w7SnQWwVA	""	661	f
1915	Jednoduchá analýza nákladů na jedno pracovní místo vytvořené díky stimulačnímu plánu	sSqxVMbml_k	""	190	f
1916	Pravděpodobnostní rozcvička	1x4sFHiTlTc	""	236	f
1917	Hypoteční zástavní listy - přehled	dwleadLC2Dw	""	123	f
1918	Zákon nabídky	3xCzhdVtdMI	""	504	f
1919	Proč účastníci kartelu podvádí?	S6TvRDwgQag	""	679	f
1920	Akční potenciál v kardiomyocytech	rIVCuC-Etc0	""	731	f
1922	Převod zlomku na desetinné číslo s periodou	Y2-tz27nKoQ	""	265	f
1924	Úvod do inflace	AaR1mPrdbTc	""	452	f
1925	Philip Rosedale 2 - Coffee & Power	-9gl_HlsatI	""	147	f
1926	Árabie po 1. světové válce	zbQFQ_nzbhI	""	578	f
1927	Snellův zákon - Příklad 2	10LuSfZZa3E	""	685	f
1928	Konstrukce kolmice k dané přímce pomocí kružítka a pravítka	nM-O8llUdwg	""	72	f
1929	Úvod do tisku	-BYHn5Vum_A	""	109	f
1930	Mussolini se stává předsedou vlády	wxtltXz4zs0	""	567	f
1931	"William Hogarth: Manželtsví dneška, kolem 1743"	mFJ9tHJA2Sw	""	732	f
1933	Milión žraloků	QXMTzXaWJyk	""	313	f
1935	Slovní úloha na výpočet věku 6	RGbA2IyJILY	""	388	f
1936	"Bonheur, Ovce na vrchovině, 1857"	76gw8PA12ag	""	145	f
1937	"1913 | ""Kontrast forem"" Fernanda Légera"	iKGCnjBi2sQ	""	140	f
1938	Tlak a inkoust: Úvod do tisku z hloubky	4Q2oqG6S4Mk	""	95	f
1939	Tlak + inkoust: Úvod do tisku z výšky	lR8yK_aKb2Q	""	110	f
1940	Slovní úloha na výpočet věku 4	W-5liMGKgHA	""	321	f
1941	"Součet po sobě jdoucích, lichých čísel (příklad 2)"	8CJ6Qdcoxsc	""	319	f
1942	Těžiště	VrflZifKIuw	""	576	f
1945	Bitcoin - Kryptografická hašovací funkce	0WiTaBI82Mc	""	614	f
1946	"Sir Edward Coley Burne-Jones, Zlaté schody, 1880"	VQniy8iq9EQ	""	191	f
1947	Záhada cen bydlení (4. část)	s6UYa2nwaDw	""	414	f
1949	"Rámování ""Kristýnina světa"" od Andrewa Wyetha"	S6d5oAS-jUc	""	191	f
1950	Výpočet reálného výnosu v dolarech minulého roku	GiB9Mkgkrek	""	170	f
1951	Úrokové sazby hypoték	vy_pvstdBhg	""	858	f
1953	"John Baldessari, Už nebudu dělat nudné umění, 1971"	gO49s8WlUis	""	215	f
1954	Zajímavý úkol s koeficienty polynomu	hypi8QPsFEk	""	976	f
1955	"Jan van Eyck, Madona v kostele, 1438"	RkUdm-GiSVc	""	173	f
1956	"Parmigianino, Autoportrét ve vypouklém zrdcadle, 1523-24"	pfnX-zgXHBM	""	173	f
1958	"Bernini, Busta Medůzy, kolem 1644-48"	W3a2QIm3cXM	""	175	f
1959	Centrální chemoreceptory.	lVacrVMmJX8	""	464	f
1960	Trendy oxidačních stavů v periodické tabulce	CCsNJFsYSGs	""	518	f
1961	Buněčný mechanismus při hormonální akci.	TNGSzt2v4xY	""	503	f
1962	Úvod do chemické kinetiky	__zy-oOLPug	""	927	f
1965	"Bronzino, portrét Eleonory z Toleda a jejího syna Giovanniho, 1544-1545"	fpgvjMKCyAA	""	173	f
1966	Pět tipů jak učit o uměleckých dílech | Vzdělávací program MoMA	ONPYKR8jNn8	""	241	f
1967	Slovní úloha na výpočet věku 5	KyHvVJWjW6Y	""	223	f
1969	Konstrukce a porozumění grafu	C9Rzb_OFuhk	""	86	f
1972	Hemoglobin A1C (HbA1c)	MOH33-jFOwo	""	369	f
1973	Guggenheimovo muzeum	JVm-ePTIKR4	""	433	f
1974	Rozmanitost v rámci druhu	DuArVnT1i-E	""	1192	f
1975	Konvexní čočka - příklady	xxF_mdoZom0	""	576	f
1976	Revoluce na Haiti	YYGb1Fmz6TY	""	712	f
1977	Dekolonizace a vítězství nacionalismu	podbMDjFNAY	""	734	f
1978	"Uhlí, pára a průmyslová revoluce"	tEHF3JB2ZqE	""	236	f
1980	Philip Rosedale 1 - Coffee & Power	nONjtiCnbI0	""	165	f
1981	Danny O'Neill - Jak najít perfektního zákazníka	q3d7488qjgs	""	194	f
1982	Lara Morgan - Zakladatelka Pacific Direct	JBOFe2nwob4	""	221	f
1983	Přirozená čísla zapsaná jako zlomek	3OFH8OhpN08	""	263	f
1985	Srbská a Soluňská fronta	WX4T9NjYG94	""	543	f
1986	"Lucas Cranach starší, Kupid stěžující si Venuši, asi 1525"	baifq1b1-i4	""	174	f
1987	Velká francouzská revoluce	_Vxg6bsNgYU	""	685	f
1988	Ben Milne 1 - Dwolla	-ij_dFJvMYk	""	161	f
1989	Atlantický obchod s otroky	3X5JMS9_EK8	""	638	f
1990	Co nám daly hvězdy?	Y9FyokN7WlM	""	551	f
1991	Umělecké pojmy v akci: Smalt	koL4adsku1g	""	68	f
1992	Tesání mramoru pomocí tradičních nástrojů	PWUuGDovHEI	""	168	f
1993	Danny O'Neill - Začínáme	hBES75bsh64	""	220	f
1995	Danny O'Neill - Odlišení se na trhu	23GcWeVJMTQ	""	165	f
1997	Byzantská slonovina s archandělem	f7J0WQsajX8	""	265	f
2001	Řekové a Peršané	7HUYGoJ2bD0	""	672	f
2002	Úžasný život a podivná smrt kapitána Cooka	3281cSAuk2g	""	603	f
2004	Násobení vektoru skalárem	ZN7YaSbY3-w	""	344	f
2005	Sčítání vektorů	8QihetGj3pg	""	432	f
2006	Prostory reálných souřadnic	lCsjJbZHhHU	""	381	f
2007	Sarrusovo pravidlo	4xFIi0JF2AM	""	438	f
2010	Úvod ke cvičení	gDxCHaW-WfI	""	611	f
2011	Cyklus podvýživy	yL8ejNmJII4	""	265	f
2012	Depolarizační vlna šířící se srdcem	s5smas8uum4	""	704	f
2013	Vliv hypertenze na srdce	0fWuPR1AsJ4	""	439	f
2014	Úvod do laboratorních hodnot a normálních rozsahů	_mGszRbve9s	""	642	f
2015	Phillipsova křivka	v7ZWTZ9NgU4	""	527	f
2016	Bitcoin - Digitální podpisy	Aq3a-_O2NcI	""	588	f
2017	Danny O'Neill - Prezident firmy Roasterie	gtlaJuBuQvE	""	191	f
2018	Nezaměstnanost	vUOiOi-XaoQ	""	773	f
2019	Mansa Musa a islám v Africe	Hz0neklvbX8	""	599	f
2020	"Řešení smyčky, část 2"	zcnnZz2pCSg	""	288	f
2022	Harappská kultura	73yFDlgqPio	""	525	f
2023	Starověký Egypt	Hpfs8uEo9WA	""	669	f
2024	Philip Rosedale 3 - Coffee & Power	wjCRcXQ3EHg	""	195	f
2025	Ben Milne 2 - Dwolla	ZJm57F8NGEc	""	173	f
2026	Buddha a Ašóka	OZbM1h3S-aA	""	710	f
2027	2000 let čínské historie! Mandát nebes a Konfucius	W74G5sNJMuA	""	702	f
2028	Alexandr Veliký	C89FHfWZyyA	""	639	f
2029	Křížové výpravy - poutě nebo svaté války?	p13IEJ_V_U0	""	652	f
2030	Pozor... Mongolové! Konečně!	TiXusw8aPMk	""	640	f
2031	Hedvábná stezka a starověký obchod	hiRGC4lS9k8	""	564	f
2032	Římské císařství. Nebo republika. Nebo... co vlastně?	eOp-GTRP-to	""	695	f
2033	Křesťanství od judaismu ke Konstantinovi	zfJqkiNXShI	""	667	f
2034	Pád Římské říše... v 15. století	nLi5-KKcmY0	""	723	f
2037	Porovnávání hodnot na číselné ose	AvL_nFX0qDw	""	91	f
2038	Jak se vyvíjeli naši předci?	z9DJvupt0pY	""	601	f
2039	Měření úseků	y-O_B-wWivQ	""	89	f
2040	"Mies van der Rohe, Seagram Building, New York City (1958)"	ZyyuflY5k2k	""	549	f
2042	Obchod v oblasti Indického oceánu - šnorchlující velbloudi	KZibsVxUOrw	""	579	f
2043	Doba temna - jak temná byla?	Qs0J-O0HCbA	""	655	f
2046	Bitcoin - Zabezpečení blockchainů	8zgvzmKZ5vo	""	916	f
2047	Zach Kaplan 2	jOw5_m54Bxg	""	226	f
2048	"Mondrian, Kompozice č. 2 s červenou a modrou, 1929"	NpWxl4C0OWU	""	363	f
2049	Bronzino & manýristický portrét	4mpFcaeElCs	""	630	f
2050	Období Karla Velikého 2	pyDPJENZOs0	""	695	f
2052	Co je to život?	BUeyUEAtW6U	""	625	f
2053	"Nightline: Naučte se vše, online"	0OtQY-gDuJA	""	300	f
2056	Khanova škola ve třídách	bdmOvVW9el4	""	97	f
2058	Rozklad kvadratických trojčlenů na součin 3	GMoqg_s4Dl4	""	302	f
2059	Jaká byla raná Země?	UfoAIEEdDDk	""	670	f
2060	Khan Academy ve státě Idaho	-1zR6pFof5c	""	175	f
2064	Mussolini se stává diktátorem	pT6tFia8eaY	""	506	f
