id	title	youtube_id	youtube_id_original	duration	Block ID	Block title
3628	Typy chemických vazeb	Q0rGqxpOZM4	""	530	420	Rychlokurz chemie
3807	Polární a nepolární molekuly	3euUrtzlnig	""	595	420	Rychlokurz chemie
3805	Vazby a jejich modely	4nUq7ZMeueE	""	645	420	Rychlokurz chemie
3804	Orbitaly	PXxwZDbQ3Lg	""	591	420	Rychlokurz chemie
3809	Kapaliny	xUJn84k_Br8	""	614	420	Rychlokurz chemie
3485	Roztoky	xSYZoUYd-E4	""	449	420	Rychlokurz chemie
2404	Chemické rovnováhy	g5wNg_dKsYY	""	656	420	Rychlokurz chemie
3421	"Pufry, zabijáci kyselých dešťů"	77mjvRkfqW4		651	420	Rychlokurz chemie
3811	pH a pOH	GYpJlYI2VBI	""	622	420	Rychlokurz chemie
3812	Chemická kinetika	iJp62jEf6BI	""	537	420	Rychlokurz chemie
3815	Pevné látky kolem nás	INvpZ9Ra4NI	""	502	420	Rychlokurz chemie
3814	Kovalentní (atomové) krystaly a uhlík	ivQ85hdpsBE	""	457	420	Rychlokurz chemie
3810	Křemík - nejlepší přítel počítače	UwiclYspLqw	""	502	420	Rychlokurz chemie
3486	Elektrochemie	7yaNXogaFMM	""	493	420	Rychlokurz chemie
3420	Historie chápání atomu	agjG7kgixJs	""	527	420	Rychlokurz chemie
3816	Nukleární chemie - radioaktivita	fC2BPnoEs3w	""	561	420	Rychlokurz chemie
3817	Nukleární chemie - štěpení a fúze	xvS0CPhJpec	""	635	420	Rychlokurz chemie
3821	Organická chemie - alkany	rb2gArLStXs	""	641	420	Rychlokurz chemie
684	"Gustav Klimt, Smrt a život, 1910"	P1Lw1NVcI8o	""	215	316	Secese
906	"Gustav Klimt, Polibek, 1907-8"	BRUOACBkFRg	""	237	316	Secese
1509	Normálová a přítlačná síla	1WOrgrIcQZU	""	438	210	Síla a Newtonovy zákony
653	První Newtonův pohybový zákon	5-ZFOhHQS68	""	326	210	Síla a Newtonovy zákony
2579	Třecí síla působící na nepohybující se těleso	v8ODIMqbQ44		521	210	Síla a Newtonovy zákony
1348	Led zrychlující na nakloněné rovině	Mz2nDXElcoM	""	637	210	Síla a Newtonovy zákony
105	Druhý Newtonův pohybový zákon	ou9YMWlJgkE	""	434	210	Síla a Newtonovy zákony
722	Třetí Newtonův pohybový zákon	By-ggTfeuJU	""	480	210	Síla a Newtonovy zákony
896	LeBron se ptá na 3. Newtonův zákon	R8qygu1RUOI	""	241	210	Síla a Newtonovy zákony
66	Příklad ochlazování vody	lsXcKgjg8Hs	""	683	190	Skupenství a fázové přeměny
1601	Skupenství - pokračování	WenwtcuqOj8	""	525	190	Skupenství a fázové přeměny
69	Skupenství	pKvo0XWZtjo	""	1164	190	Skupenství a fázové přeměny
3275	Zvýšení teploty varu a snížení teploty tání	z9LxdqYntlU		840	190	Skupenství a fázové přeměny
2329	"Kovalentní vazby, kovové a iontové krystaly."	Rw_pDVbnfQk	""	554	190	Skupenství a fázové přeměny
1745	Van der Waalsovy síly	8qfzpJvsp04	""	699	190	Skupenství a fázové přeměny
1394	Fázové diagramy	Qp87Z4m8R-w	""	756	190	Skupenství a fázové přeměny
72	Změna skupenství - příklad	tvO0358YUYM	""	458	190	Skupenství a fázové přeměny
3405	Skládání funkcí zadaných tabulkou	FR8JH6IldsE		250	413	Složené funkce
3406	Skládání funkcí zadaných grafem	oORnGaJp1pk		182	413	Složené funkce
3258	Skládání funkcí zadaných předpisem	_b-2rZpX5z4		177	413	Složené funkce
3408	Posun a zrcadlení funkcí	ENFNyNPYfZU		400	413	Složené funkce
3256	Úvod do skládání funkcí	wUNWjd4bMmw		375	413	Složené funkce
3257	Zápis složené funkce	lxtlwnCV-HM		250	413	Složené funkce
3254	Rozdíl dvou funkcí	KvMyZY9upuA		188	413	Složené funkce
3255	Podíl dvou funkcí	u9v_bakOIcU		378	413	Složené funkce
3407	Skládání funkcí zadaných předpisem 2	jlID_mIJXi4		251	413	Složené funkce
2199	Vznik sluneční soustavy	JYwBuv6_T74	""	726	224	Sluneční soustava a Země
2059	Jaká byla raná Země?	UfoAIEEdDDk	""	670	224	Sluneční soustava a Země
393	Úvod do kartézských souřadnic	N4nrdf0yYfM	""	682	361	Směrnice přímek a jejich grafy
2931	Grafické řešení nerovností 2	EoCeL4SPIcA		135	361	Směrnice přímek a jejich grafy
2929	Další příklad s využitím rovnice přímky	KV_XLL4K2Fw		120	361	Směrnice přímek a jejich grafy
2927	Získání rovnice přímky ze zadané směrnice a bodu 3	k8EfLFvUI5U		204	361	Směrnice přímek a jejich grafy
2917	Spojitost mezi souřadnicemi bodu a lineární nerovnicí	2oGsLdAWxlk		366	361	Směrnice přímek a jejich grafy
2923	Odvození nerovnice ze zadaného grafu	YBYu5aZPLeg		200	361	Směrnice přímek a jejich grafy
2916	Grafické řešení nerovností 4	-aTy1ED1m5I		320	361	Směrnice přímek a jejich grafy
698	Spojitost mezi souřadnicemi bodu a rovnicí přímky	HUn4XwV7o9I	""	89	361	Směrnice přímek a jejich grafy
2915	Spojitost mezi souřadnicemi bodu a rovnicí přímky 2	SSNA9gaAOVc		306	361	Směrnice přímek a jejich grafy
2918	Jak nakreslit graf přímky pomocí průsečíků s osami?	6m642-2D3V4		238	361	Směrnice přímek a jejich grafy
2919	Příklad na nalezení průsečíků přímky s osami.	405boztgZig		205	361	Směrnice přímek a jejich grafy
2920	Nalezení průsečíku přímky zadané tabulkou s osou y	CGZZINHT0I8		240	361	Směrnice přímek a jejich grafy
1449	Doplňující příklad na získání směrnice z grafu	81SseQCpGws	""	240	361	Směrnice přímek a jejich grafy
2922	Slovní úloha na procvičení směrnice přímky	jTCZfMMcHBo		243	361	Směrnice přímek a jejich grafy
2924	Převod na směrnicový tvar přímky	V6Xynlqc_tc		307	361	Směrnice přímek a jejich grafy
2926	Získání rovnice přímky ze zadané směrnice a bodu 2	MxiqyE2uMCo		237	361	Směrnice přímek a jejich grafy
3307	Heterogenní směsi	t195roc-WRY		588	394	Směsi
3306	Homogenní směsi	zTfoV0sIi3E		518	394	Směsi
3315	Chromatografie	1sUYZLyjdNc		398	394	Směsi
3314	Extrakce	CuxZJYHSmpo		267	394	Směsi
3313	Usazování a filtrace	dL2MCFAw8wE		351	394	Směsi
3312	Sublimace	ZN41l5T6P4U		363	394	Směsi
3311	Destilace	W6KUWynCnrQ		733	394	Směsi
3310	Krystalizace	crkc3h9Trk8		271	394	Směsi
3309	Rozpustnost	ueuojl2Dr_k		455	394	Směsi
1915	Jednoduchá analýza nákladů na jedno pracovní místo vytvořené díky stimulačnímu plánu	sSqxVMbml_k	""	190	153	Současná ekonomika
2018	Nezaměstnanost	vUOiOi-XaoQ	""	773	153	Současná ekonomika
2184	Úvod k sociálnímu zabezpečení	gLHUCUv1e5Y	""	390	153	Současná ekonomika
2132	Základy míry nezaměstnanosti	C9onjpQGpSg	""	587	153	Současná ekonomika
1324	Deficit a dluhový strop	-05OfTp6ZEE	""	597	153	Současná ekonomika
3364	"Příklad: Jaké jsou možné kombinace toho, co si Luis může koupit?"	BUmLw5m6F9s		585	406	Soustavy nerovnic
655	Zkouška řešení soustavy nerovnic	XzYNh2wpO0A	""	75	406	Soustavy nerovnic
304	Grafické znázornění soustavy nerovnic 2	YjT3QYfoy4Q	""	204	406	Soustavy nerovnic
3361	Grafické řešení soustavy nerovnic	BGyrSuW3GCg		348	406	Soustavy nerovnic
3360	Množina řešení lineární nerovnice o dvou neznámých	a5YZ7-JRSUE		252	406	Soustavy nerovnic
3362	Grafické znázornění řešení soustavy nerovnic	CA4S7S-3Lg4		336	406	Soustavy nerovnic
1412	"El Greco, Klanění pastýřů, 1612-1614"	3_-hYeuJTzQ	""	250	309	Španělské baroko
964	"Diego Velázquez, Vulkánova kovárna, c. 1630"	qoHva5i85Qo	""	203	309	Španělské baroko
2368	"Velázquez, Las Meninas, c. 1656"	IiTtGENiVOA		360	309	Španělské baroko
666	Úvod do spektrofotometrie	qbCZbP6_j48	""	786	191	Spektrofotometrie
1842	Příklad ze spektrofotometrie	VqAa_cmZ7OY	""	763	191	Spektrofotometrie
974	Struktura a typy cév	VMwa6yC3r-s	""	611	139	Srdce a krevní oběh: Cévy a onemocnění cév
1590	Ateroskleróza - část 1	1qifvZnpKjU	""	774	139	Srdce a krevní oběh: Cévy a onemocnění cév
931	Dva okruhy oběhové soustavy	K57qjYYjgIY	""	745	139	Srdce a krevní oběh: Cévy a onemocnění cév
1051	Tři typy vlásečnic	hSkIG4MdKqU	""	557	139	Srdce a krevní oběh: Cévy a onemocnění cév
1724	"Tromby, emboly a tromboembolie"	h0207xMD6b8	""	304	139	Srdce a krevní oběh: Cévy a onemocnění cév
1605	"Arterioskleróza, Arterioloskleróza a Ateroskleróza"	_T60pBGcoQU	""	558	139	Srdce a krevní oběh: Cévy a onemocnění cév
1237	"Tepny, tepénky, žilky a žíly"	iqRTd1NY-pU	""	463	139	Srdce a krevní oběh: Cévy a onemocnění cév
508	Žíly a tepny - jaký je mezi nimi rozdíl?	7b6LRebCgb4	""	669	139	Srdce a krevní oběh: Cévy a onemocnění cév
1326	Prekapilární sfinktery	yeX0uDpPBj4	""	260	139	Srdce a krevní oběh: Cévy a onemocnění cév
2381	Pohyb tekutin v lymfatických cévách	CLneY6SoPi0		445	139	Srdce a krevní oběh: Cévy a onemocnění cév
1562	Mrtvice (Cévní mozková příhoda)	xbyfeEW56Nc	""	368	139	Srdce a krevní oběh: Cévy a onemocnění cév
1555	Seznamte se s placentou	bQioHx12JuY	""	753	140	Srdce a krevní oběh: Krevní oběh plodu a novorozence
1545	Krevní oběh plodu	-IRkisEtzsk	""	712	140	Srdce a krevní oběh: Krevní oběh plodu a novorozence
1548	Pozůstatky struktur krevního oběhu plodu u dospělého člověka	Oga0K4reWoY	""	497	140	Srdce a krevní oběh: Krevní oběh plodu a novorozence
1547	Krevní oběh novorozence krátce po narození	jFn0dyU5wUw	""	805	140	Srdce a krevní oběh: Krevní oběh plodu a novorozence
287	Co je krevní tlak?	J97G6BeYW0I	""	381	138	Srdce a krevní oběh: Krevní tlak
1540	Udržování krevního tlaku díky pružnosti cév	LcyEXlCIkmA	""	414	138	Srdce a krevní oběh: Krevní tlak
1623	Co je hypertenze?	FBoYigdnLKQ	""	429	138	Srdce a krevní oběh: Krevní tlak
1618	Hypertenze - dělení a příznaky	8aeivxR1GDc	""	506	138	Srdce a krevní oběh: Krevní tlak
1566	Účinky hypertenze na cévy	PYkaoQc-fLU	""	429	138	Srdce a krevní oběh: Krevní tlak
1333	Sčítání odporu (cév)	5lXw5_4R2B4	""	203	138	Srdce a krevní oběh: Krevní tlak
2276	Regulace krevního tlaku pomocí baroreceptorů	ajLgwCygHsc	""	729	138	Srdce a krevní oběh: Krevní tlak
1269	"4 změny v životním stylu, které pomáhají se snížením hypertenze"	Y2B6j7poiKI	""	395	138	Srdce a krevní oběh: Krevní tlak
2013	Vliv hypertenze na srdce	0fWuPR1AsJ4	""	439	138	Srdce a krevní oběh: Krevní tlak
887	Srdeční ozvy	-4kGMI-qQ3I	""	590	137	Srdce a krevní oběh: Srdce
366	Seznamte se se srdcem!	Vi1JK6IYVt8	""	609	137	Srdce a krevní oběh: Srdce
842	Průtok krve srdcem	7XaftdE_h60	""	471	137	Srdce a krevní oběh: Srdce
1060	"Stenóza, ischemie a infarkt"	3858MaULDdI	""	473	137	Srdce a krevní oběh: Srdce
1134	Onemocnění srdce a infarkty	vYnreB1duro	""	741	137	Srdce a krevní oběh: Srdce
1554	Další poznámky k vedení vzruchu v srdci	7TafYJLjhY4	""	570	137	Srdce a krevní oběh: Srdce
1565	Transplantace srdce	dqmaxkxInZ4	""	446	137	Srdce a krevní oběh: Srdce
2013	Vliv hypertenze na srdce	0fWuPR1AsJ4	""	439	137	Srdce a krevní oběh: Srdce
1920	Akční potenciál v kardiomyocytech	rIVCuC-Etc0	""	731	137	Srdce a krevní oběh: Srdce
2012	Depolarizační vlna šířící se srdcem	s5smas8uum4	""	704	137	Srdce a krevní oběh: Srdce
2271	Stavba srdeční stěny	bm65xCS5ivo	""	733	137	Srdce a krevní oběh: Srdce
872	Diskobolos	OhJKDqZgNXg	""	226	235	Starověké Řecko
2442	Diadumenos	Ruc8u1UyL7s		50	235	Starověké Řecko
1284	Níké Samothrácká	TPM1LuW3Y5w	""	166	235	Starověké Řecko
1322	Východní a západní štíty Afaina chrámu	pdqOIg_QYSc	""	880	235	Starověké Řecko
1101	Kylix s Dionýsem	tTF5ZY6aitg	""	232	235	Starověké Řecko
2443	Amfora pro vítěze závodu čtyřspřeží	YTRctTr7MyA		75	235	Starověké Řecko
2733	Amfora se sprinterem a bronzová soška běžící dívky	5coSaLCWzhA		66	235	Starověké Řecko
1109	Achilles a Aias hrající hru	k2fdtepbkz8	""	403	235	Starověké Řecko
1301	Klasické sloupové řády	nrRJkzXl4a4	""	668	235	Starověké Řecko
2148	Dáma z Auxerre	9s9pkVZD-Iw	""	183	235	Starověké Řecko
2444	Amfora znázorňující soutěžící ve skoku dalekém	NeujZgfq7hA		85	235	Starověké Řecko
329	Pompeje: Alexandrova mozaika z Faunova domu	51UA1T89MzU	""	354	235	Starověké Řecko
300	Parthenon: Sochy z východního štítu	Ip6hmC2KIug	""	299	235	Starověké Řecko
2734	Dipylská amfora	Uwpdiq9mYME		253	235	Starověké Řecko
1696	Faun Barberini (spící satyr)	KQ63wu7lsXo	""	358	235	Starověké Řecko
301	Umírající Gal	3M4pu6YtzJU	""	212	235	Starověké Řecko
1698	Erechtheion: Karyatida a iónský sloup	X872rmThCF8	""	254	235	Starověké Řecko
2303	Parthenon: Metopy s bojem Lapithů s kentaury	XXl5h257iBA	""	403	235	Starověké Řecko
1699	Parthenon: Vlys s motivem panathénajského průvodu	KzZF1lP4Rbk	""	322	235	Starověké Řecko
1100	Pergamonský oltář	L3SIooVHV8E	""	530	235	Starověké Řecko
1696	Faun Barberini (spící satyr)	KQ63wu7lsXo	""	358	104	Starověké umění
351	Sedící písař	cxs1d3N60UI	""	181	104	Starověké umění
312	Naramsinova stéla	OY79AuGZDNI	""	204	104	Starověké umění
315	Standarta z Uru	Nok4cBt0V6w	""	529	104	Starověké umění
2076	Velká lyra z Královské hrobky	ZJm7Qgef3ks	""	554	104	Starověké umění
1713	"Mykény: ""Palác"" a kruh šachtových hrobů"	S7HJB0PtiW0	""	253	104	Starověké umění
487	Královna Teje	j55j1NZoAKk	""	196	104	Starověké umění
540	Procházka starověkým Římem	e_phjB19ZEg	""	827	104	Starověké umění
485	Thutmose: Busta královny Nefertiti	cZuYdIRAIAs	""	241	104	Starověké umění
1638	Ramesses II	PXUKfJ4XDk4	""	574	104	Starověké umění
383	Chammurapiho zákoník	JO9YxZYd0qY	_w5NGOHbgTw	213	104	Starověké umění
1881	Krátér	hfu1LZ8LTU0	""	267	104	Starověké umění
2148	Dáma z Auxerre	9s9pkVZD-Iw	""	183	104	Starověké umění
932	Kúros (mladík)	JCTPh_QDlCY	""	224	104	Starověké umění
1721	Ištařina brána	U2iZ83oIZH0	""	410	104	Starověké umění
1460	Krátér s motivem Odyssea prchajícího z Polyfémovy jeskyně	BDo3L3vqE6M	""	502	104	Starověké umění
1109	Achilles a Aias hrající hru	k2fdtepbkz8	""	403	104	Starověké umění
1101	Kylix s Dionýsem	tTF5ZY6aitg	""	232	104	Starověké umění
1322	Východní a západní štíty Afaina chrámu	pdqOIg_QYSc	""	880	104	Starověké umění
872	Diskobolos	OhJKDqZgNXg	""	226	104	Starověké umění
2303	Parthenon: Metopy s bojem Lapithů s kentaury	XXl5h257iBA	""	403	104	Starověké umění
1699	Parthenon: Vlys s motivem panathénajského průvodu	KzZF1lP4Rbk	""	322	104	Starověké umění
1698	Erechtheion: Karyatida a iónský sloup	X872rmThCF8	""	254	104	Starověké umění
300	Parthenon: Sochy z východního štítu	Ip6hmC2KIug	""	299	104	Starověké umění
330	Socha spícího Erota a Staré trhovkyně	Vs2BfQ5_tjI	""	320	104	Starověké umění
1157	"Venuše, 4. stol. př.n.l."	hXQa7psqSTY	""	549	104	Starověké umění
2302	"Lysippos, Apoxyomenos"	REeBUSYRzRo	""	256	104	Starověké umění
301	Umírající Gal	3M4pu6YtzJU	""	212	104	Starověké umění
1100	Pergamonský oltář	L3SIooVHV8E	""	530	104	Starověké umění
1284	Níké Samothrácká	TPM1LuW3Y5w	""	166	104	Starověké umění
1105	Jezdecká socha Marka Aurelia	D4nK5uXuPXM	""	228	104	Starověké umění
949	Vykopávky v Římě	Z1RpVPbHgzU	""	148	104	Starověké umění
1299	Trajánův sloup	MFt3tHNevJg	""	296	104	Starověké umění
2377	Portunův chrám	5u1Nrmdyd-A		191	104	Starověké umění
329	Pompeje: Alexandrova mozaika z Faunova domu	51UA1T89MzU	""	354	104	Starověké umění
293	Hlava císaře Augusta	bhE7cHE4wF0	""	316	104	Starověké umění
286	Liviina vila: Namalovaná zahrada	PPyqEsyVmIQ	""	244	104	Starověké umění
350	Konstantinova socha	MuD06cnjtAM	""	272	104	Starověké umění
438	Středověk a Byzantská říše	UpGsouOnxOU	""	308	104	Starověké umění
1685	Veristické mužské portréty	T0fq3XFfxrY	""	180	104	Starověké umění
942	Ara Pacis – Oltář míru	kiMNT18c4Ko	""	641	104	Starověké umění
951	Faraon Achnaton s manželkou Nefertiti a dětmi	ryycDVWXDvc	""	303	104	Starověké umění
1003	Koloseum	9wguQaBYKec	""	514	104	Starověké umění
1252	Čtyři Buddhové v Americkém přírodovědném muzeu	kHt6BgHxa8o	""	579	104	Starověké umění
1543	Pantheon	KaY8zqYfQI0	""	512	104	Starověké umění
1688	TICE ART 1010:  Umění starého Řecka a Říma	XdXXK_PTkUU	""	437	104	Starověké umění
730	Sarkofág Junia Bassa	UjX4ExCixWY	""	267	104	Starověké umění
1727	Příprava papyru pro výstavu	q0zlBUbcWWQ	""	138	104	Starověké umění
1835	Huneferův papyrus	WceVwMdN0eE	""	460	104	Starověké umění
1878	Socha císaře Augusta	3i8iou6tXqY	""	293	104	Starověké umění
1227	Konstantinův oblouk	mK9y-sPn_AY	""	657	104	Starověké umění
951	Faraon Achnaton s manželkou Nefertiti a dětmi	ryycDVWXDvc	""	303	233	Starověký Egypt
485	Thutmose: Busta královny Nefertiti	cZuYdIRAIAs	""	241	233	Starověký Egypt
1835	Huneferův papyrus	WceVwMdN0eE	""	460	233	Starověký Egypt
1727	Příprava papyru pro výstavu	q0zlBUbcWWQ	""	138	233	Starověký Egypt
351	Sedící písař	cxs1d3N60UI	""	181	233	Starověký Egypt
487	Královna Teje	j55j1NZoAKk	""	196	233	Starověký Egypt
315	Standarta z Uru	Nok4cBt0V6w	""	529	232	Starověký Orient
1721	Ištařina brána	U2iZ83oIZH0	""	410	232	Starověký Orient
383	Chammurapiho zákoník	JO9YxZYd0qY	_w5NGOHbgTw	213	232	Starověký Orient
312	Naramsinova stéla	OY79AuGZDNI	""	204	232	Starověký Orient
2732	Soška modlícího se muže z Tell Asmar	DKMWS9qJ_1U		288	232	Starověký Orient
1227	Konstantinův oblouk	mK9y-sPn_AY	""	657	236	Starověký Řím
2445	Hadrián: císařský palác	t6npEWNrHGM		146	236	Starověký Řím
1685	Veristické mužské portréty	T0fq3XFfxrY	""	180	236	Starověký Řím
2377	Portunův chrám	5u1Nrmdyd-A		191	236	Starověký Řím
286	Liviina vila: Namalovaná zahrada	PPyqEsyVmIQ	""	244	236	Starověký Řím
949	Vykopávky v Římě	Z1RpVPbHgzU	""	148	236	Starověký Řím
942	Ara Pacis – Oltář míru	kiMNT18c4Ko	""	641	236	Starověký Řím
1003	Koloseum	9wguQaBYKec	""	514	236	Starověký Řím
1878	Socha císaře Augusta	3i8iou6tXqY	""	293	236	Starověký Řím
1299	Trajánův sloup	MFt3tHNevJg	""	296	236	Starověký Řím
1543	Pantheon	KaY8zqYfQI0	""	512	236	Starověký Řím
540	Procházka starověkým Římem	e_phjB19ZEg	""	827	236	Starověký Řím
241	Příklad: standardizované normální rozdělení a empirické pravidlo	2fzYE-Emar0	""	496	84	Statistická indukce
1841	Rozptyl rozdílu náhodných proměnných	rLdoKZ7w0xI	""	647	84	Statistická indukce
644	Úvod do rozdělení chí-kvadrát	dXB3cUGnaxQ	""	623	84	Statistická indukce
1466	Test Pearsonův chí-kvadrát (test dobré shody)	2QeDRsxSF9M	""	708	84	Statistická indukce
1465	Kontingenční tabulka a test chí-kvadrát	hpWdDmgsIRE	""	1058	84	Statistická indukce
1342	Rozdělení výběrového průměru	FXZ2O1Lv-KE	""	652	84	Statistická indukce
871	Centrální limitní věta	JNm3M9cqWyc	""	589	84	Statistická indukce
240	Příklad: další cvičení na empirické pravidlo a z-skóre	itQEwESWDKg	""	357	84	Statistická indukce
1434	Test hypotézy pro malé výběry	D2sMsmL0ScQ	""	544	84	Statistická indukce
519	Testování hypotéz a P-hodnota	-FtlH4svqx4	""	686	84	Statistická indukce
1343	Průměr a rozptyl Bernouilliho rozdělení	O8vB1eInP_8	""	500	84	Statistická indukce
945	Jednostranný a oboustranný test	mvye6X_0upA	""	394	84	Statistická indukce
2078	Příklad na výběrové rozdělení	0ZstEh_8bYc	""	868	84	Statistická indukce
1735	Směrodatná chyba průměru	J1twbrHel3o	""	915	84	Statistická indukce
1753	Rozdělení výběrového průměru 2	NYd6wzYkQIM	""	800	84	Statistická indukce
1197	Cvičení na normální rozdělení v Excelu	yTGEMoaWDCQ	""	1564	84	Statistická indukce
1198	Úvod do normálního rozdělení	hgtMWR3TFnY	""	1584	84	Statistická indukce
859	Chyba 1. druhu	EowIec7Y8HM	""	204	84	Statistická indukce
853	Z-statistika a t-statistika	5ABpqVSx33I	""	399	84	Statistická indukce
3666	Příklad 2	K0l8yPMuhhs	""	175	444	Státní maturita z matematiky 2016
3668	Příklad 5 & 6	0UJn8ceH8IE	""	253	444	Státní maturita z matematiky 2016
3669	Příklad 7	lTSPPiDbmeE	""	129	444	Státní maturita z matematiky 2016
3688	Příklad 26	YjQakaJmxaA	""	127	444	Státní maturita z matematiky 2016
3687	Příklad 25	As0mcHel6mQ	""	179	444	Státní maturita z matematiky 2016
3686	Příklad 24	U7hjivzcgQM	""	64	444	Státní maturita z matematiky 2016
3685	Příklad 23	cvXVs8Mlq7o	""	108	444	Státní maturita z matematiky 2016
3684	Příklad 22	xEc9kJRYTk0	""	75	444	Státní maturita z matematiky 2016
3670	Příklad 8	rc4touAkaP8	""	398	444	Státní maturita z matematiky 2016
3671	Příklad 9	qU2rNArFNgw	""	207	444	Státní maturita z matematiky 2016
3672	Příklad 10	l2bEK7I1ZAk	""	76	444	Státní maturita z matematiky 2016
3683	Příklad 21	j1R2iduWedM	""	83	444	Státní maturita z matematiky 2016
3682	Příklad 20	29kOFUP_-Ow	""	137	444	Státní maturita z matematiky 2016
3681	Příklad 19	qBVaE-nJjrA	""	85	444	Státní maturita z matematiky 2016
3680	Příklad 18	zaMvOR7ReZE	""	92	444	Státní maturita z matematiky 2016
3679	Příklad 17	i_kIjvWWPTk	""	122	444	Státní maturita z matematiky 2016
3678	Příklad 16	pdgcnxjItyk	""	231	444	Státní maturita z matematiky 2016
3673	Příklad 11	tmNKbrBkIjw	""	135	444	Státní maturita z matematiky 2016
3674	Příklad 12	eHtxcq3CZNc	""	99	444	Státní maturita z matematiky 2016
3675	Příklad 13	cycXwkBifsA	""	119	444	Státní maturita z matematiky 2016
3676	Příklad 14	nSmCLifNhcU	""	111	444	Státní maturita z matematiky 2016
3677	Příklad 15	9ALI-l-4G-I	""	156	444	Státní maturita z matematiky 2016
3665	Příklad 1	h-Mhm0bhw4g	""	178	444	Státní maturita z matematiky 2016
3667	Příklad 3 & 4	aKRHJ5sqZjM	""	188	444	Státní maturita z matematiky 2016
608	"Stechiometrické, sumární a strukturní vzorce"	bmjg7lq4m4o	""	410	393	Stechiometrické výpočty
1637	Stechiometrie -  klíčová složka	rESzyhPOJ7I	""	904	393	Stechiometrické výpočty
3293	Pokročilý příklad na stechiometrické výpočty	jzcB3faNdq0		240	393	Stechiometrické výpočty
2427	Další stechiometrický příklad s reakcí v roztoku	_qrQKBB2jt8		587	393	Stechiometrické výpočty
2421	Stechiometrie reakce v roztoku	EKZSwjVR594		618	393	Stechiometrické výpočty
3270	Příklad na stechiometrii 2	eQf_EAYGo-k		1133	393	Stechiometrické výpočty
2414	Příklad na stechiometrii 1	jFv6k2OV7IU		815	393	Stechiometrické výpočty
65	Úvod do stechiometrie	SjQG3rKSZUQ	""	596	393	Stechiometrické výpočty
1810	Příklad: Zjištění stechiometrického vzorce neznámé sloučeniny	FycJ8X67xEU	""	1005	393	Stechiometrické výpočty
635	Další výpočet empirického vzorce	sXOIIEZh6qg	""	401	393	Stechiometrické výpočty
2426	Molekulový a empirický vzorec z procentuálního složení	_H009sTvYE0		634	393	Stechiometrické výpočty
618	Katedrála Notre Dame v Chartres - 1. část	w8QRG-Xc6oU	""	352	105	Středověk
985	Lodní pohřebiště Sutton Hoo	dWxcQZBM3eQ	""	263	105	Středověk
2159	Tympanon s výjevem posledního soudu	PATkTJhAUhM	""	630	105	Středověk
1052	Katedrála Notre Dame v Chartres - 2. část	dN5XRW7T0cc	""	205	105	Středověk
616	"Zrození gotiky, opat Suger a ambit v bazilice sv. Diviše"	2EciWH-1ya4	""	318	105	Středověk
1399	Kostel sv. Michaela: Bronzové dveře	__pl88NO9Jw	""	263	105	Středověk
1862	Korunovační plášť	JOkEfbaaK-o	""	247	105	Středověk
1040	Sant'Apollinare in Classe	HjwELgIh_qc	""	254	105	Středověk
1639	"San Vitale, Ravenna"	It3i-dKusIM	""	618	105	Středověk
1997	Byzantská slonovina s archandělem	f7J0WQsajX8	""	265	105	Středověk
1701	Gallino mauzoleum	yvnr0wnmoGY	""	488	105	Středověk
643	Korejská válka	MEGyRgYJKEY	""	971	146	Studená válka
576	Všeobecný model komunistické revoluce	aNkrawaaiZQ	""	559	146	Studená válka
1689	Allende a Pinochet v Chile	Um92GZLCQ_Q	""	901	146	Studená válka
488	Válka ve Vietnamu	9e9GWdT2pEQ	""	1061	146	Studená válka
96	Když je kapitalismus skvělý a ne tak skvělý	8NJEeEUUhaI	""	828	146	Studená válka
459	Invaze v zátoce Sviní	XmkbAduMD_E	""	822	146	Studená válka
1352	Přehled čínské historie 1911 -  1949	a9QtIfPIQl4	""	667	146	Studená válka
95	Komunismus	MmRgMAZyYN0	""	904	146	Studená válka
1479	Jak vápník způsobuje práci myozinu	vv6WBeqw2Nc	""	603	261	Svalová soustava
283	11 hlavních svalových skupin 	rKE63BBouP8	""	261	132	Svalová soustava
867	Myosin and Aktin	zopoN2i7ALQ	""	578	261	Svalová soustava
841	"LeBron se ptá: Jaké svaly používám, když střílím na koš?"	9qEaVwIXqR4	""	195	261	Svalová soustava
283	11 hlavních svalových skupin 	rKE63BBouP8	""	261	261	Svalová soustava
1609	Tropomyosin a troponin a jejich úloha v regulaci svalové kontrakce.	LiOfeSsjrB8	""	562	261	Svalová soustava
1279	Úloha sarkoplazmatického retikula ve svalových buňkách	SauhB2fYQkM	""	882	261	Svalová soustava
1476	Anatomie svalového vlákna	uY2ZOsCnXIA	""	992	261	Svalová soustava
1132	Tři druhy svalové tkáně	bwOE1MEginA	""	689	261	Svalová soustava
1536	Motoneurony	LwA00uqniiU	""	439	261	Svalová soustava
1609	Tropomyosin a troponin a jejich úloha v regulaci svalové kontrakce.	LiOfeSsjrB8	""	562	132	Svalová soustava
1536	Motoneurony	LwA00uqniiU	""	439	132	Svalová soustava
1479	Jak vápník způsobuje práci myozinu	vv6WBeqw2Nc	""	603	132	Svalová soustava
1476	Anatomie svalového vlákna	uY2ZOsCnXIA	""	992	132	Svalová soustava
