378	Dluhopisy vs. akcie	rs1md3e4aYU	""	
379	"Francis Bacon, Triptych - 1972"	JZRY6Eco7BM	""	
380	RSA: Šifrování s veřejným klíčem 1	EPXilYOa71c	""	
381	Co je to proměnná?	bcH6dZYUYtA	""	
382	Práce s výrazy - dosazování 3	NEaLgGi4Vh4	""	
383	Chammurapiho zákoník	JO9YxZYd0qY	_w5NGOHbgTw	
384	Francouzská invaze do Ruska	F_ySQvjtAxQ	""	
385	Pythagorova věta - úvod	s9t7rNhaBp8	""	
386	Co to znamená kupovat firemní akcie? - verze 1	WvITkPn83gc	""	
387	"Okřídlení lvi a býci, 883–859 př. n. l."	4pwfuHY-AjI	""	
388	Konkávní čočky (rozptylky)	Vh70PyitQzo	""	
389	Obraz předmětu před zrcadlem	nrOg85VPQgw	""	
390	Program pro výpočet faktoriálu	ZyYp1V84Xqc	""	
391	Zábava s řetězci	iZAtkS0F-Zo	""	
392	Konvexní parabolická zrcadla	dWY25vb1ZB0	""	
393	Úvod do kartézských souřadnic	N4nrdf0yYfM	""	
394	"Bernini, David, 1623-24"	YKzHdQKX9RA	""	
395	Cenová elasticita poptávky	slP8XZ6Nq40	""	
396	Krátký prodej (shorting) - základy	jAOtWm_WZiE	""	
397	Krátký prodej akcií 1 (shorting stock)	-IDmLERenrU	""	
398	Variace	XqQTXW7XfYA	""	
399	Dovednost popisovat	h_pWZBOR4ec	""	
400	Haitská revoluce (část 2)	gU-5bjpAPmA	""	
401	Caesarova šifra	sMOZf4GN3oc	""	
402	Krátký prodej akcií 2 (shorting stock)	ucAUriWEFo8	""	
403	Řády desetinných čísel	x-Dqe5U1TXA	""	
404	Je krátký prodej špatný?	zAkMhEqWFF0	""	
405	Tržní kapitalizace	5lmHzAHbtzg	""	
406	Tržní hodnota aktiv	nhW3Ri4b_V8	""	
407	Příklad: Převod desetinného čísla na procenta	n7Fxpq6L1lg	5z568fLBQyQ	https://cs.khanacademy.org/v/converting-decimals-to-percents-ex-1
408	Příklad 2: Převod desetinného čísla na procenta	igQM4PFddfo	3_caioiRu5I	https://cs.khanacademy.org/v/converting-decimals-to-percents-ex-2
409	Základy podobnosti trojúhelníků	ufZNxtHfH7E	9ThXDY9Y3oU	https://cs.khanacademy.org/v/similar-triangle-basics
410	Frekvenční stabilita	vVXbgbMp0oY	""	
411	Vernamova šifra	FlIG3TvQCBQ	""	
412	Polyalfabetická šifra	BgFJD7oCmDE	""	
413	Dokonalé zabezpečení	cAt6MYoGqJ4	""	
414	Generátor pseudonáhodných čísel	GtOt7EBNEwQ	""	
415	Počátky písma	lkeXaqoXDYQ	""	
416	Příklad 2: Písemné odčítání 2 desetinných čísel	DF92zpMaLvI	Eq4mVCd-yyo	
417	Sčítání a odčítání desetinných čísel - slovní úloha	oN0FCjRADyc	hy_bDS3aHO4	
418	Úvod do teorie informace	d9alWZRzBWk	""	
419	Desetinná čísla na číselné ose	uC09taczvOo	""	
420	Příklad: Násobení 2 desetinných čísel	QrfSNumBizQ	JEHejQphIYc	https://cs.khanacademy.org/v/multiplying-decimals
421	Násobení desetinných čísel	W7dImsrVa0Y	""	
422	Násobení desetinného čísla mocninami deseti	mV0RxDZG05A	""	
423	Dělení desetinného čísla mocninami deseti	W_VhVHRal6o	""	
424	Trendy v periodické tabulce: Ionizační energie	5CBs36jtZxY	""	
425	Hra s úhly	kqU_ymV581c	""	
426	Skupiny periodické tabulky	LDHg7Vgzses	""	
427	Ostatní trendy periodické tabulky	XMLd-O6PgVs	""	
428	Dělení desetinného čísla	S0uuK7SQcA8	""	
429	Písemné dělení desetinných čísel	tsz7xrm7Dig	Nqts8zW8RxM	
430	Cena a tržní kapitalizace	fa-VZ-SDxgY	""	
431	Úvod do výsledovky	Z7C4cz2HkeY	""	
432	Dělení desetinných čísel (2.1)	HLGCq2h4ihY	""	
433	Příklad 1: Převod zlomků na desetinná čísla	cfStW1zTTgU	NM8qTo361ic	https://cs.khanacademy.org/v/converting-fractions-to-decimals-ex1
434	Příklad 2: Převod zlomků na desetinná čísla	hCmFlgw5zR0	sCVyvfOLI6U	
435	Příklad 2: Převod zlomku na desetinné číslo	FjsL5Z8oi04	Y1V5mZaMfTk	
436	Popis kružnice	U2W7HPyC0cM	""	
437	Úvod to teorie velkého třesku	eUF59jCFcyQ	""	
438	Středověk a Byzantská říše	UpGsouOnxOU	""	
439	Příklad: Převod desetinného čísla na zlomek	Y4Rze2pVdH0	DR2DYe7PI74	
440	Příklad 3: Převod desetinného čísla na zlomek	q7LSQK6QdSQ	EGr3KC55sfU	
441	Příklad: Převod desetinného čísla na zlomek	wRIj7uPTbI0	qbMe4f2yvKs	
442	Výnosy a výnosy z akcie	RouNXdkC0do	""	
443	RSA: Šifrování s veřejným klíčem 2	IY8BXNFgnyI	""	
444	Čtení desetinného čísla	AuD2TX-90Cc	""	
445	Příklad 2: Porovnání desetinných čísel	9cefii5Cnk0	HCC96awA-FM	
446	Poměr cena k zisku - úvod	cppxO67e6eo	""	
447	Desetinná čísla na číselné ose	LpLnmuAyNWg	""	
448	Lidská prehistorie: Utichající bouřka	T9Nw66RCMhg	""	
449	Čmárací hudba	Av_Us6xHkUc	""	
450	Heronův vzorec	-YI6UC4qVEY	""	
451	Komplexní čísla (část 2)	bPqB9a1uk_8	""	
452	Věta o obsahu kosočtverce	3FManXv4mZM	""	
453	Násobení matic (část 1)	aKhhYguY0DQ	""	
454	Násobení matic (část 2)	OAh573i_qn8	""	
455	B lymfocyty (B buňky)	Z36dUduOk1Y	""	
456	Důkaz: log a + log b = log ab	FP2arCfAfBY	""	
457	Bankovnictví 3: Frakční rezervní systém	nH2-37rTA8U	""	
458	Rozklad kvadratických trojčlenů na součin 2	nOZTe8jU2g4	""	
459	Invaze v zátoce Sviní	XmkbAduMD_E	""	
460	Úvod do funkcí	VhokQhjl5t0	""	
461	"Delacroix, Svoboda vede lid, 1830"	6skizQlC-uU	""	
462	"Řadící algoritmus ""Insertion Sort"""	lCzQvQr8Utw	""	
463	Řešení kvadratických rovnic rozkladem	bFTiwjJDHzU	2ZzuZvz33X0	https://cs.khanacademy.org/v/example-1-solving-a-quadratic-equation-by-factoring
464	Příklad: Zaokrouhlování na desetiny	9C81NwxhI34	_MIn3zFkEcc	
465	Early Show o Khan Academy	2sTkub_aYt4	""	
466	"Spiral Jetty (spirálový hlavolam) od Smithsona, 1970"	NUu0_Zn55yM	""	
467	Grafy lineárních funkcí	EmTvdKkAUtE	""	
468	"Delacroix, Vraždění na Chiu - řecké rodiny očekávající smrt nebo otroctví"	CyNjK7dv-IM	""	
469	Odhad s desetinnými čísly	BkwI6Uu0vi4	""	
470	Polévky v konzervě Andyho Warhola: Proč je tohle umění?	J2CtQD3OLRI	""	
471	Seznamy v Pythonu	zEyEC34MY1A	""	
472	Výpočet výrazů s neznámými hodnotami proměnných	TIwGXn4NalM	""	
473	Hádanka s trolem a mýtným	oMLWTkAB3BA	OcNt-36QKu8	https://cs.khanacademy.org/v/trolls-tolls-and-systems-of-equations
474	Khan Academy v Oaklandské střední škole v Kalifornii	2tYdClfLSCE	""	
475	Plán Khan Academy pro pozitivní změny ve školách	bQ5DJUhV6vk	""	
476	Eric Schmidt z Googlu o Khan Academy	_JBhxkPbijM	""	
477	Lidská prehistorie: Zemědělství	IVHD9wGlbho	""	
478	Python 3 není zpětně kompatibilní s Pythonem 2	WT-gS-8p7KA	""	
479	"Důkaz: poměry stran v trojúhelníku s úhly 30°, 60° a 90°"	SFL4stapeUs	""	
480	Exponenciální rostoucí funkce	6WMZ7J0wwMI	""	
481	Transpozice matice	TZrKrNVhbjI	""	
482	Determinant matice 2x2	OU9sWHk_dlw	""	
483	Lidská prehistorie: Epilog	F-zRXHAo4-U	""	
484	Komparativní výhoda a absolutní výhoda	xN3UV5FsBkU	""	
485	Thutmose: Busta královny Nefertiti	cZuYdIRAIAs	""	
486	Pangea	axB6uhEx628	""	
487	Královna Teje	j55j1NZoAKk	""	
488	Válka ve Vietnamu	9e9GWdT2pEQ	""	
489	Příklad iterativní Fibonacciho posloupnosti	94O_3QCvfqI	""	
490	Příklad 2: Pořadí aritmetických operací	sZIb7kL6MU8	gjrGd9TjjnY	https://cs.khanacademy.org/v/order-of-operations-1
491	Komutativní zákon - sčítání 2	UeG_EYd-0xw	""	
492	Hvězdy	CfJzrmS9UfY	""	
493	Diskuse o poměru cena k zisku P/E	V-rko8jgJ9o	""	
494	Příklad 2: Identita čísla 1	_86K0yQ8BQY	""	
495	Převrácená hodnota	vAYg95eFNqI	XMwnJUprid8	https://cs.khanacademy.org/v/inverse-property-of-multiplication
496	Zlatý řez	5zosU6XTgSY	""	
497	Sčítání proměnných	pcvgUdGCMiw	CLWpkv6ccpA	https://cs.khanacademy.org/v/combining-like-terms
498	Slaná jídla	O3A47Il5h1A	""	
499	"Picasso, Guernica, 1937"	K1_qjc4SQlk	""	
500	Černé díry	JoL2pO3O0rg	""	
501	Supertěžké černé díry	DxkkAHnqlpY	""	
502	Co se odehrává při volání funkce	6qCQB8E5bkI	""	
503	Úvod do práce a energie	2WS1sG9fhOk	""	
504	Složky HDP	Rgr1vRjxzFg	""	
505	"Boucher, Madame de Pompadour, 1750"	lnJRkY0mZh4	""	
506	Elasticita nabídky	AAWsuFXojgo	""	
507	Více z elasticity poptávky	YOT8ryWzwbY	""	
508	Žíly a tepny - jaký je mezi nimi rozdíl?	7b6LRebCgb4	""	
509	Program na výpočet faktoriálu u čísla krok po kroku	dn9XjHz33O8	""	
510	Násobení matice celým číslem	TbaltFbJ3wE	""	
511	Proč používáme tolik písmen v algebře?	XevPbm0GT08	""	
512	Stodenní císařství a Waterloo	ufymsKi9S3U	""	
513	Cvičení - Napište funkci pro seřazení	Qbl-RZS2-4g	""	
514	Části kružnice	JARp5ygsL-g	04N79tItPEA	https://cs.khanacademy.org/v/parts-of-a-circle
515	Řešení kvadratických rovnic rozkladem - př.2	04RpkdaNzr8	""	
516	Úvod do vlastností logaritmů	PupNgv49_WY	""	
517	Důkaz Pythagorovy věty pomocí Origami	z6lL83wl31E	""	
518	Pí je (pořád) špatně.	jG7vhMMXagQ	""	
519	Testování hypotéz a P-hodnota	-FtlH4svqx4	""	
520	Jak na hady	Gx5D09s5X6U	""	
521	Sčítání funkcí	n34dqyVCXs4	""	
522	Součin funkcí	JKvmAexeMgY	""	
523	Diskuse o ROA - 1.část	Oh4H3BJX1ZI	""	
524	Definiční obor funkce	U-k5N1WPk4g	""	
525	Khan Academy na setkání veřejných škol	TZ1CRFgBK4o	""	
526	Příklad 5: házení mincí	3_otNr9kRuY	""	
527	Přednáška Billa Gatese o Khan Academy	6A07Pj71TUA	""	
528	The Gates Notes: Sal mluví o Khan Academy	raP1ZWQSXjY	""	
529	The Gates Notes: Žáci  z Los Altos	q7lttowsC0Y	""	
530	The Gates Notes: Pohled na pokroky studentů	zscrs94_pFc	""	
531	Supernova – objasnění	QMv4kxATfzs	""	
532	Životní cyklus nejtěžších hvězd	UhIwMAhZpCo	""	
533	Úvod do světla	rLNM8zI4Q_M	""	
534	Napoleon a válka třetí koalice	yogD_-Op4Wc	""	
535	"Brancusi, Pták v prostoru, 1928"	xWTzH7RV80g	""	
536	The Gates Notes: Vedení školy z Los Altos	2DlxIXYEu4s	""	
537	Pythagorova věta - úvod	0JjQweQ5ITM	AA6RfgP-AHU	https://cs.khanacademy.org/v/the-pythagorean-theorem
538	Poměry stran v pravoúhlém rovnostranném trojúhelníku	McINBOFCGH8	""	
539	Červené krvinky	fLKOBQ6cZHA	""	
540	Procházka starověkým Římem	e_phjB19ZEg	""	
541	Převod jednotek	w0nqd_HXHPQ	""	
542	Úvod do goniometrie 2	G-T_6hCdMQc	""	
543	Abstrakce	ZOYRb2sYrL0	""	
544	"Girodet, Spánek Endymionův, 1791"	2B68DWcOLj0	""	
545	Příklad: Použití soh cah toa	I3jyBUyjg48	""	
546	"Warhol, Zlatá Marilyn Monroe, 1962"	lXfzq27fGvU	""	
547	"Henri Matisse, Hodina klavíru, 1916"	9vI1kP-9zpw	""	
548	"Henri Matisse, Červené Studio, 1911"	W-huWpNU-9w	""	
549	"Donald Judd, Bez názvu, 1969"	G37C5vKCwH4	""	
550	Duchampova lopata: Umění jako koncept.	MRv20I13vqM	""	
551	"Caravaggio, Večeře v Emauzích, 1601"	asLQmxK7ExY	""	
552	Binární čísla	ry1hpm1GXVI	""	
553	Diskuse o ROA - 2. část	R_5slDeVCQk	""	
554	"Goya, Saturn požírající svého syna, 1821-23"	3Lawz8TcPig	""	
555	Amortizace	XfR3JSkSkJM	""	
556	Odpis	a5sFUXkxyGc	""	
557	30°-60°-90° trojúhelníky II.	3mLUJSoh6i0	""	
558	Garfieldův důkaz Pythagorovy věty	r9sB9Jd-BaI	EINpkcphsPQ	https://cs.khanacademy.org/v/garfield-s-proof-of-the-pythagorean-theorem
559	Důkaz Pythagorovy věty s užitím podobnosti trojúhelníků	YHgohuj0xxo	LrS5_l-gk94	https://cs.khanacademy.org/v/pythagorean-theorem-proof-using-similarity
560	Úvod k 30°-60°-90° trojúhelníkům	Qwet4cIpnCM	""	
561	Morseova abeceda & věk informace	xcjgm6ctzAw	""	
562	Úvod do diferenciálních rovnic	6o7b9yyhH7k	""	
563	"Caravaggio, Narcissus at the Source, 1597-99"	JrTsNuUQXzU	""	
564	Zhodnocení měnové situace Číny a USA	DtlFQ_nNaQM	""	
565	Efekt plovoucí měny v Číně	vrGNXAGmfCM	""	
566	"Kružnice: Poloměr, průměr a obvod"	cbanx5di-JI	jyLRpr2P0MQ	https://cs.khanacademy.org/v/circles-radius-diameter-and-circumference
567	Záhada cena k zisku	VrFbXxkl9JU	""	
568	Střed kružnice opsané trojúhelníku	KXZ6w91DioU	""	
569	Monetární a fiskální politika	ntxMOKXHlfo	""	
570	Investice a spotřeba	N9VIsauE0RA	""	
571	Pohled na HDP ze strany příjmů a výdajů	Z9b8nnvpim0	""	
572	Kružnici definují tři body	4_xhiP6g2ow	""	
573	Střed kružnice opsané pravoúhlému trojúhelníku	VejCw2NlE60	""	
574	Difuze a osmóza	aubZU0iWtgI	""	
575	Úvod do úrokových sazeb.	GtaoP0skPWc	""	
576	Všeobecný model komunistické revoluce	aNkrawaaiZQ	""	
577	Distributivní zákon 2	eLl2FaKM8ak	Badvask-UDU	https://cs.khanacademy.org/v/the-distributive-property-2
578	Komplexní čísla (část 1)	kpywdu1afas	""	
579	Vývojový diagram programu	EiR6cf8Towc	""	
580	Definování funkce faktoriálu	JwO_25S_eWE	""	
581	Zrození hvězd	i-NNWI8Ccas	""	
582	Detekovatelné civilizace v naší galaxii 1	YYEgq1bweN4	""	
583	Převrácený zlomek	6YYiiixYz9A	""	
584	Hodnota podniku	pa92UdJCaos	""	
585	EBITDA	v4Fq9LEspzw	""	
586	Detekovatelné civilizace v naší galaxii 2	jN03g05TSWM	""	
587	Detekovatelné civilizace v naší galaxii 4	T5DGZIsfK-0	""	
588	Zředění akcie	tjQzJ7GY0GY	""	
589	Detekovatelné civilizace v naší galaxii 5	xL9ejqb53ms	""	
590	Akreční hmotnost podle gravitační simulace	hD4ySbQYYyA	""	
591	RSA: Šifrování s veřejným klíčem 3	wHiBGONmxwA	""	
592	Co jsou to geny?	ubq4eu_TDFc	""	
593	Co jsou SNP?	tJjXpiWKMyA	""	
594	Odkud pochází vaše geny?	-Yg89GY61DE	""	
595	Genetika: Co jsou to fenotypy?	kLpr6t4-eLI	""	
596	Podnikový dluh vesrus tradiční hypotéky	rD25slnTqAE	""	
597	Binární tanec ruky	OCYZTg3jahU	""	
598	Úvod do dluhopisů	44cYyG0LSzQ	""	
599	Píseň o konstantě kruhu	FtxmFlMLYRI	""	
600	Úvod k výnosové křivce	b_cAxh44aNQ	""	
601	Vztah mezi cenami dluhopisu a úrokovými sazbami	I7FDx4DPapw	""	
602	Výnosová křivka	SwB9Fq5VRZY	""	
603	Ceny pokladničních poukázek a výnosy	mS7t91U9Qqg	""	
604	Roční úrok se liší podle doby splatnosti dluhu	YdGZaqJZbGc	""	
605	Funkce (Část III)	5fcRSie63Hs	""	
606	Permanentka na jógu - základy proměnných a rovnic	3tRc6mUumFk	""	
607	Z čeho se skládá krev?	5MOn8X-tyFw	""	
608	"Stechiometrické, sumární a strukturní vzorce"	bmjg7lq4m4o	""	
609	Valenční elektrony a chemická vazba	NYtPw0WiUCo	""	
610	Kapitola 7: bankrot likvidace	-oW4M3vpuRM	""	
611	Kapitola 11: Konkurs restrukturalizace	mxVWyzzMOXM	""	
612	Získání zárodečného financování od investora rizikového kapitálu	-hJj5NpWUXQ	""	
613	Návrat zpátky k pokladně: řada B	m28RAgUySGQ	""	
614	Rakovina	RZhL7LDPk8w	""	
615	Odčítání záporného čísla = přičítání kladného	3t4vjVATagU	lBscLuttQq0	
616	"Zrození gotiky, opat Suger a ambit v bazilice sv. Diviše"	2EciWH-1ya4	""	
617	"Michelangelo, David, 1501-04, mramor"	-oXAekrYytA	""	
618	Katedrála Notre Dame v Chartres - 1. část	w8QRG-Xc6oU	""	
619	Funkce a její stacionární body	lDY9JcFaRd4	""	
620	První veřejná nabídka akcií (IPO)	ywOr4OYqXOs	""	
621	Více o prvních veřejných nabídkách akcií	opEy6iN9kqc	""	
622	Pí vazby a sp2 hybridizované orbitaly	lJX8DxoPRfk	""	
623	sp3 hybridizované orbitaly a sigma vazby	u1eGSL6J6Fo	""	
624	Vlastní jmění versus dluh	yQtUyBrRBx4	""	
625	"Jak rozhodnout, zda je stacionární bod minimum nebo maximum?"	lFQ4kMcODzU	""	
626	Osobní bankrot: kapitoly 7 a 13	9jGufOGo88A	""	
627	Vztah mezi obsahem trojúhelníku a poloměrem kružnice opsané	x_aax6LSRtE	""	
628	"Přímky, polopřímky a úsečky"	MThX0sMP2rk	JcqCf762y9w	https://cs.khanacademy.org/v/lines-line-segments-and-rays
629	Oxidační stavy - úvod	GlxXizmkK8Q	DvYs1HILq1g	
630	Více k oxidačním stavům (staré)	GA88JI4AymY	""	
631	Čtvercová chyba regresní přímky	6OvhLPS7rj4	""	
632	"Průměr, medián a modus"	h8EYEJ32oQ8	""	
633	Moly a Avogadrova konstanta	AsqEkF7hcII	""	
634	Empirický vzorec z hmotnostního složení	xatVrAh2U0E	""	
635	Další výpočet empirického vzorce	sXOIIEZh6qg	""	
636	"Oldenburg, Floor Cake (Podlahový dort), 1962"	N-mt2tiRJ7U	""	
637	Práce a energie 2	3mier94pbnU	""	
638	"Časová hodnota peněz, současná hodnota a budoucí hodnota"	As1QpFGlGbg	""	
639	Úvod do současné hodnoty	ks33lMoxst0	""	
640	Současná hodnota - 2. část	4LSktB7Pk_c	""	
641	Současná hodnota - 3. část	3SgVUlEcOBU	""	
642	Příklady vektorů	r4bH66vYjss	""	
643	Korejská válka	MEGyRgYJKEY	""	
644	Úvod do rozdělení chí-kvadrát	dXB3cUGnaxQ	""	
645	Úvod do řešení jednoduchých rovnic	kZoFI_fcC74	""	
646	Úvod do složeného úročení	Rm6UdfRs3gw	""	
647	Současná hodnota - 4. část (a diskontované peněžní toky)	6WCfVjUTTEY	""	
648	Úrok - 2. část	t4zfiBw0hwM	""	
649	Pravidlo 72 pro složený úrok	pLG5j6isgRs	""	
650	Kružnice opsaná trojúhelníku	21vbBiCVijE	""	
651	"Pieter Bruegel starší, Holandská přísloví, 1559"	mSPumIx85l8	""	
652	Příklad na výpočet poměru s algebrou	ITVQrzDSekU	""	
653	První Newtonův pohybový zákon	5-ZFOhHQS68	""	
654	"Vztah obvodu, obsahu a poloměru kružnice vepsané trojúhelníku"	5NjgcPri07E	""	
655	Zkouška řešení soustavy nerovnic	XzYNh2wpO0A	""	
656	Odčítání komplexních čísel	tvXRaZbIjO8	""	
657	Definiční obor a obor hodnot ve vztahu	g3LrOw1JMi8	""	
658	Vypočet neznámé v poměru 2	2sd1zs6unLk	4ywTWCaLmXE	https://cs.khanacademy.org/v/find-an-unknown-in-a-proportion-2
659	Parametrické vyjádření přímek	hWhs2cIj7Cw	""	
660	Definiční obor funkce s odmocninou	4h54s7BBPpA	""	
661	Úvod k rozvaze	mxsYHiDVNlk	""	
662	Inflexní body	UK2shgCXALo	""	
663	Základní vlastnosti limit	lSwsAFgWqR8	""	
664	Objevujeme lineární vztahy	qPx7i1jwXX4	""	
665	Hlavolam: Žárovky	WNhxkpmVQYw	""	
666	Úvod do spektrofotometrie	qbCZbP6_j48	""	
667	Příklad 1: Pythagorova věta	oWSi1E23HNY	JVrkLIcA2qw	https://cs.khanacademy.org/v/pythagorean-theorem-1
668	Měření uhlů	wJ37GJyViU8	""	
669	Sbor volitelů	oTbvYGH_Hiw	""	
670	Lineární algebra: Úvod do lineární nezávislosti	CrV1xCWdY-g	""	
671	Dělení komplexních čísel.	Z8j5RDOibV4	""	
672	První světová válka začíná	huOnuYAyv6w	""	
673	Mocnosti před 1. světovou válkou	IyoUWRAharQ	""	
674	Jednoduché diferenciální rovnice	C8mudsCSmcU	""	
675	Zachování energie	kw_4Loo1HR4	""	
676	"Degas, Taneční třída, 1874"	NigP3DjV3NY	""	
677	Hlavolam - Počítání cest	9QduzzW10uA	""	
678	Vzdálenost bodu od přímky a osy úhlů	yj4oS-27Q3k	""	
679	"Svatá Madona a Ježíšek se sv. Dominikem a sv. Aurea, 1315"	Pu1WCHsYfKQ	""	
680	Mezní příjem a mezní náklad	xGkE0oHyNhk	""	
681	Rekurzivní funkce faktoriál	o920mj0NbhE	""	
682	Zjednodušený Insertion Sort	hh3AkOGnnpE	""	
683	Cvičení - zápis Fibonacciho funkce	Bdbc1ZC-vhw	""	
684	"Gustav Klimt, Smrt a život, 1910"	P1Lw1NVcI8o	""	
685	"Ženský akt (Willendorfská Venuše), cca 28.000-25.000 př.n.l."	ENAZqOoOVaI	""	
686	Separovatelné diferenciální rovnice	C5-lz0hcqsE	""	
687	Umělecká reprezentace a abstrakce: Pohled na Millaise a Newmana	8-5DTsl1V5k	""	
688	Finanční krize v Thajsku způsobená spekulativním útokem	lA3sjWwu5-s	""	
689	Jazyky a náboženství bývalé Jugoslávie	6RKMRBxDm20	""	
690	Více o příspěvku k HDP konečného výrobku a mezivýrobku.	C1pHvEAKmLA	""	
691	"Bitva u Verdunu, bitva na Sommě a Hindenburgova linie"	jR_XZyhLSA8	""	
692	Německé a Italské impérium v roce 1914	UNgx_YSygyU	""	
693	Více o rozvahách a vlastním jmění	U2Nw5T44zvY	""	
694	Pokročilý úvod do vektorů.	br7tS1t2SFE	""	
695	Jazyk a značení základní geometrie	RA2Dsw8lusU	il0EJrY64qE	https://cs.khanacademy.org/v/language-and-notation-of-basic-geometry
696	Platné číslice	eCJ76hz7jPM	""	
697	Více o platných číslicích	eMl2z3ezlrQ	""	
698	Spojitost mezi souřadnicemi bodu a rovnicí přímky	HUn4XwV7o9I	""	
699	Co říkají lineární grafy	xR9r38mZjK4	""	
700	Znázornění bodu v soustavě souřadnic	oWUSyq8OHF0	5ctsUsvIp8w	https://cs.khanacademy.org/v/plot-ordered-pairs
701	Více o celkovém příjmu a elasticitě	KgrLUQYgIJE	""	
702	Derivace jako směrnice tečny	ANyVpMS3HL4	""	
703	Převody jednotek v metrické soustavě	uHaKyNplino	""	
704	Obsah kruhu	ycu8AhBru1c	ZyOhRgnFmIY	https://cs.khanacademy.org/v/area-of-a-circle
705	Hromadění devizových rezerv	HiphWQfB6J0	""	
706	"Petrus Christus, Portrét mladé dívky, kolem. 1470"	bcrsyGxUbkA	""	
707	Používání rezerv ke stabilizaci měny	TZ7d5kjAlQw	""	
708	Ekonomický růst prostřednictvím investování	a9aUMpGs6c8	""	
709	Reálný HDP a nominální HDP	lBDT2w5Wl84	""	
710	Čtení krabičkových diagramů s vousy.	b2C9I8HuCe4	""	
711	Úvod do složeného úročení a e (Eulerovo číslo)	qEB6y4DklNY	""	
712	Korelace a kauzalita	ROpbdO-gRUo	""	
713	Proč je ujetá vzdálenost rovna ploše pod grafem rychlosti v čase	d-_eqgj5-K8	""	
714	Rychlost dopadu z dané výšky	2ZgBJxT9pbU	""	
715	Změna v očekávaných budoucích cenách a poptávce	7siSvYs84fg	""	
716	Lom světla ve vodě	jxptCXHLxKQ	""	
717	Základní poznatky o úhlech	HMkj5uuKsmc	H-de6Tkxej8	https://cs.khanacademy.org/v/angle-basics
718	Příklad: Žraloci u břehu	G-rfJB0Zl3A	qSkpZswoZTc	https://cs.khanacademy.org/v/subtraction-word-problems-within-10
719	pH slabé zásady	gDJtOIxDu78	""	
720	Rovnocenné zlomky	U2ovEuEUxXQ	""	
721	Hledání lokálních minim a maxim funkce - příklad	pInFesXIfg8	""	
722	Třetí Newtonův pohybový zákon	By-ggTfeuJU	""	
723	Kolik lidí zaměstnat s ohledm na křivku mezního produktu	p8PSIpMkEvA	""	
724	"Monet, Most v Argenteuil, 1874"	Iics7KH_rLE	""	
725	"Rafael: Madona se stehlíkem, 1505-6"	jHN0BfowL7s	""	
726	Lineární homogenní diferenciální rovnice 2. řádu 3	UyCwAFQt4v0	""	
727	Graf lineární rovnice	86NwKBcOlow	""	
728	"Vincent van Gogh, Autoportrét věnovaný Paulu Gauginovi, 1888"	gqSpWPONekE	""	
729	Jak používat úhloměr	T4-M67cl1Qo	dw41PMWek6U	https://cs.khanacademy.org/v/using-a-protractor
730	Sarkofág Junia Bassa	UjX4ExCixWY	""	
731	Hlavolam s čísly na čele	jqpQPxWj8gE	""	
732	"Rembrandt van Rijn, Bathshebina koupel, 1654"	wsL4Uh0BrQw	""	
733	Práce s výrazy - dosazování 2	0uCslW40VHQ	""	
734	Konvexnost a konkávnost funkce	LcEqOzNov4E	""	
735	Domácí kapitálové půjčky	7rrSuhFC7I0	""	
736	Určování polopřímek	w9jEq6dmqPg	""	
737	Porovnání stupnic Celsia a Fahrenheita	aASUZqJCHHA	""	
738	Převody mezi metrickými jednotkami	SYkmadc2wOI	""	
739	Převody jednotek délky	AGFO-ROxH_I	""	
740	Formální vysvětlení funkcí	BQMyeQOLvpg	""	
741	Pravděpodobnost (část 1)	3ER8OkqBdpE	""	
742	Dělení zlomkem	zQMU-lsMb3U	""	
743	Úvod k hypotečním úvěrům	mhRL99LqxMc	""	
744	Hypoteční úrokové sazby	a58PSBX7BSY	""	
745	Základy krátkého prodeje	5YfO4CshL7Y	""	
746	Rovnice ideálního plynu - příklad 1	erjMiErRgSQ	""	
747	Sodno-draselná pumpa	C_H-ONQFjpQ	""	
748	Titrace silné kyseliny silnou zásadou 1	JoGQYSTlOKo	""	
749	Rovnice ideálního plynu	x34OTtDE5q8	""	
750	Rovnice ideálního plynu - příklad 2	GwoX_BemwHs	""	
751	Geometrická řada - příklad 2	i05-okb1EJg	""	
752	Kelvinova stupnice a ideální plyn	HvYUKRMT0VI	""	
